Player ID,Username,First Name,Last Name,Race,Class,Level,Region,Guild,Weapon,Status,Join Date,ATK,DEF,SPD,HP,MP,Total Stat,Kills,Deaths,Quests Completed,Win Rate (%),Playtime (hrs), Gold Earned ,Is Premium,Gold Rank,Tier,Status Aktif,Performance,OP or Not,Recruitment Priority,Status Squad
PL0326,yara_996,Yara,Ravencrest,Gnome,Monk,87,Suncoast,Iron Shield,Sword,Banned,7/12/2019,124,62,14,2384,1074,200,,779,54,79%,2750," $586,773.00 ",No,207,Legend,FALSE,Excellent,Normal,Medium,Reguler
PL0327,brynn_324,Brynn,Ashgrove,Dragonborn,Bard,39,Darkwood,None,Fists,Inactive,6/11/2020,68,21,34,4876,2130,123,4392,8,136,100%,1377," $58,665.00 ",No,455,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0328,mora_253,Mora,Moonwhisper,Halfling,,29,Ashenvale,Shadow Veil,Wand,Active,4/6/2018,25,40,21,3752,275,86,4781,473,107,91%,1308," $444,766.00 ",No,283,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0329,nova_147,Nova,Wolfsbane,Human,Monk,84,Frostheim,Golden Leaf,Dagger,Active,11/26/2023,50,149,62,,2560,261,2844,843,187,77%,4645,,Yes,486,Legend,TRUE,Excellent,Normal,High,Ranger
PL0330,hana_392,Hana,,Orc,Warrior,47,Darkwood,Shadow Veil,Dagger,Active,6/23/2019,38,130,62,2602,,230,402,32,190,93%,2942," $612,849.00 ",No,194,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0331,rosa_758,Rosa,Swiftwind,Halfling,Ranger,49,Darkwood,None,Axe,Inactive,9/10/2019,28,58,91,624,,177,1707,990,246,63%,1759," $173,315.00 ",Yes,413,Veteran,FALSE,Average,Normal,Medium,Elity Spy
PL0332,yara_866,Yara,Flameborn,Human,Rogue,34,Silverdale,Steel Fang,Wand,Banned,5/3/2022,75,115,49,648,1163,239,2838,706,236,80%,3423," $400,882.00 ",No,302,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0333,roran_531,Roran,Wildhorn,Elf,Bard,67,Suncoast,None,Wand,Active,10/24/2023,137,129,111,554,1844,377,4066,59,85,99%,6231," $105,715.00 ",Yes,437,Elite,TRUE,Excellent,Normal,High,Elity Spy
PL0334,kael_915,Kael,Emberveil,Dragonborn,Warrior,43,Ironpeak,None,Sword,Active,8/12/2024,73,21,34,4174,323,128,312,247,293,56%,3104," $583,805.00 ",Yes,209,Veteran,TRUE,Average,Normal,Medium,Reguler
PL0335,freya_728,Freya,Emberveil,Dwarf,Paladin,41,Northland,None,Bow,Active,8/15/2024,10,41,38,2684,1441,89,269,564,222,32%,9020," $565,189.00 ",No,216,Veteran,TRUE,Poor,Normal,Low,Reguler
PL0336,dune_389,Dune,Wildhorn,Orc,Warrior,99,Ironpeak,Steel Fang,Wand,Active,12/7/2018,98,30,28,223,133,156,3812,222,57,94%,8474," $136,462.00 ",No,423,Legend,TRUE,Excellent,Normal,Medium,Reguler
PL0337,THERON_375,Theron,Ravencrest,Dwarf,Necromancer,32,Frostheim,Shadow Veil,Staff,Active,6/17/2020,104,43,67,4407,2658,214,1604,523,271,75%,2395," $30,892.00 ",No,465,Veteran,TRUE,Excellent,Normal,Medium,Brawler
PL0338,nyx_972,Nyx,Swiftwind,Gnome,Warrior,69,Silverdale,Iron Shield,Spear,Active,10/14/2023,118,24,31,,2540,173,1900,31,253,98%,9947," $91,866.00 ",Yes,444,Elite,TRUE,Excellent,Normal,High,Reguler
PL0339,mora_207,Mora,Goldweave,Elf,Bard,13,Ashenvale,None,Fists,Banned,2/21/2024,32,34,32,4837,1473,98,3721,882,35,81%,2395," $479,455.00 ",No,266,Rookie,FALSE,Excellent,Normal,Medium,Reguler
PL0340,drak_275,Drak,Wildhorn,Elf,Paladin,51,Suncoast,None,Wand,Active,12/27/2023,80,143,28,3533,1921,251,357,966,119,27%,110," $369,513.00 ",Yes,319,Elite,TRUE,Poor,Normal,Medium,Tanker
PL0341,tilda_332,Tilda,Shadowstep,Halfling,Paladin,70,Ironpeak,Golden Leaf,Axe,Inactive,3/6/2021,12,28,115,290,802,155,4756,220,293,96%,145," $657,356.00 ",No,171,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0342,lyra_373,Lyra,Lightfoot,Dragonborn,Rogue,9,Frostheim,Iron Shield,Bow,Banned,10/24/2020,11,112,88,2454,2252,211,199,465,222,30%,7796," $416,829.00 ",Yes,299,Rookie,FALSE,Poor,Normal,Medium,Elity Spy
PL0343,aiden_748,Aiden,Brightblade,Dragonborn,Warrior,65,Darkwood,Golden Leaf,Sword,Active,3/8/2024,75,115,42,2137,253,232,662,959,31,41%,5087," $271,746.00 ",Yes,366,Elite,TRUE,Average,Normal,Medium,Ranger
PL0344,theron_779,Theron,Flameborn,Tiefling,Paladin,86,Ashenvale,Shadow Veil,Wand,Active,5/22/2022,85,59,66,328,2653,210,2117,71,38,97%,6456,,No,486,Legend,TRUE,Excellent,Normal,Medium,Brawler
PL0345,faye_650,Faye,Dawnrise,Tiefling,Warrior,76,Darkwood,None,Fists,Retired,10/12/2019,70,56,111,3729,1762,237,3503,673,125,84%,9813," $236,651.00 ",No,378,Legend,FALSE,Excellent,Normal,Medium,Elity Spy
PL0346,freya_763,Freya,Brightblade,Tiefling,Bard,57,Frostheim,Arcane Order,Spear,Banned,10/15/2019,48,98,106,3507,783,252,4488,862,144,84%,6049," $423,963.00 ",No,295,Elite,FALSE,Excellent,Normal,Medium,Tactician
PL0347,borin_815,Borin,,Dragonborn,Ranger,26,Silverdale,Arcane Order,Dagger,Inactive,10/8/2019,124,137,92,2138,2232,353,4789,952,19,83%,5579," $863,815.00 ",Yes,66,Veteran,FALSE,Excellent,Normal,Medium,Tactician
PL0348,dune_377,Dune,Stoneback,Orc,Warrior,20,Darkwood,Iron Shield,Wand,Active,6/3/2020,83,19,,102,1217,196,881,376,264,70%,428," $235,285.00 ",Yes,380,Rookie,TRUE,Average,Normal,Medium,Reguler
PL0349,quinn_356,Quinn,Stormcall,Tiefling,Monk,53,Suncoast,Shadow Veil,Axe,Banned,4/5/2019,118,36,60,708,2505,214,2703,584,47,82%,7077," $302,838.00 ",No,351,Elite,FALSE,Excellent,Normal,Medium,Brawler
PL0350,elara_731,Elara,Dawnrise,Dwarf,Bard,58,Northland,None,Staff,Active,1/8/2024,68,144,136,3241,1513,348,1274,785,13,62%,7906," $223,321.00 ",No,390,Elite,TRUE,Average,Normal,Medium,Elity Spy
PL0351,ivan_468,Ivan,Ravencrest,Dwarf,Paladin,70,Northland,None,Sword,Active,2/3/2022,78,58,106,1918,770,242,2451,768,283,76%,9341," $701,292.00 ",No,149,Elite,TRUE,Excellent,Normal,Medium,Elity Spy
PL0352,aria_380,Aria,Stoneback,Dwarf,Paladin,60,Frostheim,Shadow Veil,Wand,Active,6/13/2020,47,,92,2677,,282,,493,126,89%,6086," $977,964.00 ",Yes,12,Elite,TRUE,Excellent,Normal,High,Elity Spy
PL0353,seth_804,Seth,,,Paladin,94,Ironpeak,Iron Shield,Staff,Banned,1/21/2021,84,55,89,4961,817,228,106,291,2,27%,1656," $819,066.00 ",No,94,Legend,FALSE,Poor,Normal,Medium,Elity Spy
PL0354,nyx_148,,Shadowstep,Orc,Monk,65,,Shadow Veil,Spear,Active,8/14/2018,121,77,111,4676,2499,309,2122,191,187,92%,6285," $493,446.00 ",No,257,Elite,TRUE,Excellent,Normal,Medium,Elity Spy
PL0355,theron_966,Theron,Ravencrest,Dragonborn,Mage,91,Suncoast,Crimson Dawn,Bow,Banned,11/2/2018,43,131,135,2870,2804,309,1029,817,224,56%,4351," $549,878.00 ",No,225,Legend,FALSE,Average,Normal,Medium,Elity Spy
PL0356,,Finn,Ironfist,Dragonborn,Warrior,39,Ashenvale,Shadow Veil,Spear,Active,8/1/2024,69,72,62,1713,2914,203,3162,422,226,88%,4964," $861,395.00 ",No,67,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0357,nyx_253,Nyx,Ironveil,Orc,Bard,10,Darkwood,Steel Fang,Bow,Inactive,3/19/2020,48,132,71,3646,385,251,4768,9,108,100%,7306," $707,710.00 ",No,145,Rookie,FALSE,Excellent,Normal,Medium,Tanker
PL0358,drak_320,Drak,Moonwhisper,Gnome,Paladin,8,Frostheim,Iron Shield,Wand,Active,10/20/2021,146,35,149,1935,,330,3699,18,300,100%,7324," $233,422.00 ",No,382,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0359,nolan_617,Nolan,Frostborn,Dwarf,Paladin,52,Silverdale,Arcane Order,Fists,Retired,1/18/2018,148,111,142,2663,1853,401,2172,440,11,83%,566," $198,728.00 ",No,402,Elite,FALSE,Excellent,Normal,Medium,Tactician
PL0360,CAEL_185,Cael,Shadowstep,Orc,Paladin,97,Northland,Shadow Veil,Sword,Inactive,8/27/2020,147,,23,2123,82,271,3805,132,176,97%,9987," $790,066.00 ",No,115,Legend,FALSE,Excellent,Normal,Medium,Reguler
PL0361,selene_316,Selene,Shadowstep,Human,Rogue,56,Darkwood,Shadow Veil,Bow,Active,10/11/2024,53,146,37,3223,2473,,2494,32,278,0%,8611," $554,253.00 ",No,221,Elite,TRUE,Poor,Normal,Medium,Tanker
PL0362,crix_520,Crix,Ironveil,Halfling,Paladin,10,Silverdale,Steel Fang,Dagger,Active,7/13/2023,21,13,97,4462,1376,131,1108,356,184,76%,7749," $391,601.00 ",No,308,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0363,zara_331,Zara,Bloodthorn,Dwarf,Rogue,5,Suncoast,Arcane Order,Spear,Retired,10/28/2020,83,,106,2034,679,269,3537,624,21,85%,4060," $340,694.00 ",Yes,338,Rookie,FALSE,Excellent,Normal,Medium,Tactician
PL0364,leon_860,Leon,Nightfall,Elf,Warrior,14,Ironpeak,Iron Shield,Spear,Active,11/9/2020,92,75,138,876,1649,305,3666,362,174,91%,3904," $21,529.00 ",No,474,Rookie,TRUE,Excellent,Normal,Medium,Squad Inti
PL0365,theron_329,Theron,Stoneback,Halfling,Warrior,62,Northland,Steel Fang,Bow,Retired,6/25/2024,135,,139,217,490,356,,697,246,85%,5571," $237,230.00 ",No,376,Elite,FALSE,Excellent,Normal,Medium,Squad Inti
PL0366,kael_920,Kael,Wolfsbane,Halfling,Mage,7,Ashenvale,Arcane Order,Sword,Active,1/26/2020,83,37,22,1921,,142,707,827,55,46%,5960," $650,561.00 ",No,175,Rookie,TRUE,Average,Normal,Low,Tactician
PL0367,drak_220,Drak,Wolfsbane,Dragonborn,Warrior,58,Eastmoor,Shadow Veil,Spear,Active,11/24/2024,71,107,134,648,1291,312,1045,814,72,56%,6177," $348,435.00 ",Yes,330,Elite,TRUE,Average,Normal,Medium,Squad Inti
PL0368,gareth_782,Gareth,Darkthorn,Gnome,,71,Ironpeak,Shadow Veil,Wand,Inactive,11/24/2018,125,26,34,4874,590,185,4422,931,290,83%,6354," $818,030.00 ",No,96,Elite,FALSE,Excellent,Normal,Medium,Reguler
PL0369,leon_107,Leon,Silverbow,Orc,Necromancer,35,Darkwood,None,Wand,Active,3/25/2019,77,100,113,1162,1317,290,3328,677,96,83%,8374," $357,594.00 ",Yes,327,Veteran,TRUE,Excellent,Normal,Medium,Elity Spy
PL0370,gareth_376,Gareth,Shadowstep,Dwarf,Warrior,21,Northland,Golden Leaf,Sword,Active,8/20/2021,71,13,109,,1343,193,2290,787,85,74%,7353," $486,533.00 ",Yes,261,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0371,dune_994,Dune,Stoneback,Dwarf,Bard,17,Darkwood,Crimson Dawn,Fists,Active,5/11/2023,109,150,74,3700,1613,333,3886,698,153,85%,6063," $345,899.00 ",Yes,332,Rookie,TRUE,Excellent,Normal,Medium,Tanker
PL0372,vex_161,Vex,Ironveil,Dragonborn,Rogue,56,Frostheim,None,Dagger,Banned,12/2/2022,98,29,100,1988,584,227,3195,58,207,98%,5710," $796,644.00 ",No,107,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0373,jade_567,Jade,Brightblade,Dragonborn,Mage,17,Eastmoor,Shadow Veil,Dagger,Active,11/23/2023,30,137,103,,1507,270,3544,979,214,78%,5480," $27,840.00 ",No,468,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0374,faye_764,Faye,Darkthorn,Human,Necromancer,78,Northland,Crimson Dawn,Axe,Active,7/10/2021,14,125,,1780,1583,168,4724,947,219,83%,9146," $454,404.00 ",Yes,277,Legend,TRUE,Excellent,Normal,High,Reguler
PL0375,drak_801,Drak,Moonwhisper,Orc,Warrior,92,Suncoast,Crimson Dawn,Wand,Active,9/20/2022,149,75,94,4905,220,,3977,246,209,94%,5086," $760,001.00 ",Yes,124,Legend,TRUE,Excellent,Normal,High,Elity Spy
PL0376,sable_477,Sable,Darkmantle,,Mage,100,Ashenvale,None,Sword,Active,6/3/2024,,,143,2062,1612,323,2211,234,83,90%,5034," $904,527.00 ",No,50,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
PL0377,faye_180,Faye,Stoneback,Orc,Rogue,56,Eastmoor,Golden Leaf,Spear,Retired,7/7/2020,106,120,40,4229,2700,266,2719,284,182,91%,4785," $707,551.00 ",No,146,Elite,FALSE,Excellent,Normal,Medium,Tanker
PL0378,yara_173,Yara,Dawnrise,Elf,Warrior,97,Ironpeak,Arcane Order,Dagger,Active,1/20/2019,,108,14,2519,1424,148,1476,799,83,65%,6466," $751,945.00 ",No,128,Legend,TRUE,Average,Normal,Medium,Tactician
PL0379,ZARA_544,Zara,Ashgrove,Tiefling,Warrior,40,Northland,Crimson Dawn,Sword,Active,11/28/2018,42,19,95,2842,2721,156,282,232,228,55%,4345," $282,526.00 ",No,360,Veteran,TRUE,Average,Normal,Low,Elity Spy
PL0380,IVAN_356,Ivan,Stormcall,Elf,Bard,7,Silverdale,Arcane Order,Axe,Banned,7/5/2020,98,145,137,818,,380,444,358,274,55%,125," $364,249.00 ",Yes,321,Rookie,FALSE,Average,Normal,Medium,Tactician
PL0381,zara_766,Zara,Shadowstep,Dragonborn,Ranger,45,Ashenvale,Golden Leaf,Axe,,4/14/2024,136,,96,853,1223,284,441,693,241,39%,6204," $628,207.00 ",No,186,Veteran,FALSE,Poor,Normal,Low,Elity Spy
PL0382,opal_945,Opal,Coldwater,Orc,Necromancer,60,Suncoast,Steel Fang,Spear,Active,6/18/2020,22,97,123,2481,819,242,3086,509,254,86%,897," $258,636.00 ",Yes,373,Elite,FALSE,Excellent,Normal,High,Elity Spy
PL0383,torin_150,Torin,Darkmantle,Dwarf,,97,,None,Dagger,Banned,12/9/2018,91,52,111,2329,1214,254,4973,394,184,93%,5465," $856,737.00 ",No,74,Legend,FALSE,Excellent,Normal,Medium,Elity Spy
PL0384,lira_937,Lira,,Human,Monk,43,Ashenvale,Golden Leaf,Spear,Active,7/11/2018,102,103,113,224,255,318,161,44,90,79%,6637," $112,508.00 ",No,430,Veteran,FALSE,Excellent,Normal,Medium,Elity Spy
PL0385,brix_347,Brix,Darkmantle,Orc,Warrior,77,Northland,Iron Shield,Wand,Active,11/2/2018,88,131,131,1399,2148,350,2511,238,55,91%,7572," $640,791.00 ",No,178,Legend,TRUE,Excellent,Normal,Medium,Squad Inti
PL0386,finn_859,Finn,Lightfoot,Gnome,Bard,47,Northland,Arcane Order,Fists,Retired,4/24/2023,29,113,21,1541,1804,163,1162,494,187,70%,1421," $847,031.00 ",No,79,Veteran,FALSE,Average,Normal,Low,Tactician
PL0387,rosa_262,Rosa,Nightfall,Dragonborn,Mage,10,Ashenvale,Steel Fang,Fists,Inactive,8/26/2023,82,130,127,678,1227,339,3831,26,69,99%,5156," $269,983.00 ",Yes,367,Rookie,FALSE,Excellent,Normal,Medium,Elity Spy
PL0388,kira_828,Kira,Emberveil,Dwarf,Warrior,65,Ironpeak,None,Bow,Inactive,10/17/2019,84,100,,3256,936,284,1229,63,70,95%,5619," $529,730.00 ",No,236,Elite,FALSE,Excellent,Normal,Medium,Tanker
PL0389,CAEL_393,Cael,Moonwhisper,Human,Ranger,29,Eastmoor,None,Axe,Banned,12/21/2022,56,140,78,4500,2372,274,4684,44,242,99%,2280," $43,257.00 ",No,462,Veteran,FALSE,Excellent,Normal,Medium,Tanker
PL0390,crix_269,Crix,Darkmantle,Gnome,Rogue,21,Ashenvale,Arcane Order,Bow,Banned,2/6/2024,18,13,85,3943,539,116,2157,37,85,98%,6796," $817,438.00 ",Yes,97,Rookie,FALSE,Excellent,Normal,Medium,Tactician
PL0391,myra_357,Myra,Frostborn,Gnome,Rogue,42,Darkwood,Shadow Veil,Dagger,Active,9/17/2021,54,130,12,2322,565,196,2910,442,182,87%,5868," $800,722.00 ",Yes,103,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0392,myra_588,Myra,Ironfist,Halfling,Mage,95,Suncoast,Iron Shield,Spear,Active,2/20/2018,26,149,25,2409,207,200,1145,504,57,69%,5110," $816,231.00 ",Yes,98,Legend,TRUE,Average,Normal,Medium,Reguler
PL0393,elara_243,Elara,Moonwhisper,Orc,Warrior,43,Silverdale,None,Axe,Active,11/2/2020,16,112,39,3955,959,167,3624,121,,97%,452," $200,227.00 ",Yes,400,Veteran,TRUE,Excellent,Normal,Medium,Tanker
PL0394,lira_273,Lira,Stormcall,Elf,Ranger,13,Ashenvale,Steel Fang,Dagger,Retired,6/19/2019,114,115,42,4965,197,271,2604,923,248,74%,1599," $966,345.00 ",No,17,Rookie,FALSE,Excellent,Normal,Medium,Tanker
PL0395,zara_974,Zara,Grimstone,Orc,Bard,52,Silverdale,Golden Leaf,Staff,Inactive,12/4/2023,59,150,133,4973,2203,342,2860,423,232,87%,352," $841,455.00 ",No,83,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0396,theron_617,Theron,Ironfist,Dragonborn,Monk,27,Ashenvale,Iron Shield,Dagger,Retired,7/11/2024,46,16,,3468,1411,146,3498,889,274,80%,3386," $70,446.00 ",No,450,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0397,finn_489,Finn,Nightfall,Gnome,Ranger,56,Silverdale,Crimson Dawn,Axe,Active,5/23/2021,130,70,132,1086,387,332,3562,710,241,83%,8018," $611,700.00 ",No,196,Elite,TRUE,Excellent,Normal,Medium,Elity Spy
PL0398,nyx_285,Nyx,Coldwater,Dragonborn,Paladin,64,Frostheim,None,Spear,Active,7/23/2021,36,69,28,1371,1219,133,515,,58,97%,9860," $622,081.00 ",No,191,Elite,TRUE,Excellent,Normal,Medium,Reguler
PL0399,jade_804,Jade,Swiftwind,Gnome,Paladin,66,Northland,Steel Fang,Wand,Retired,6/6/2024,87,38,123,4882,2721,248,4508,385,254,92%,2455," $48,025.00 ",No,458,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0400,opal_479,Opal,Goldweave,Orc,Monk,11,Northland,Arcane Order,Wand,Active,2/23/2023,139,73,88,2063,,,1790,605,124,75%,9236," $943,707.00 ",No,26,Rookie,TRUE,Excellent,Normal,Medium,Tactician
PL0401,faye_906,Faye,Wolfsbane,Dwarf,Necromancer,49,Northland,None,Spear,Active,5/5/2022,56,10,61,2954,2947,127,3705,763,9,83%,8943," $512,566.00 ",Yes,244,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0402,seth_755,Seth,Shadowstep,Elf,Mage,94,Darkwood,Golden Leaf,Spear,Active,5/14/2021,148,97,108,4527,334,353,2616,765,94,77%,2800," $179,907.00 ",No,409,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
PL0403,percy_225,Percy,Flameborn,Tiefling,Monk,90,,Arcane Order,Fists,Inactive,9/19/2021,113,145,113,1341,72,371,3767,289,284,93%,437," $926,222.00 ",Yes,36,Legend,FALSE,Excellent,Overpowered,High,Tactician
PL0404,myra_898,Myra,Coldwater,Halfling,Warrior,18,Ironpeak,None,Wand,Banned,10/11/2021,51,131,129,2330,2497,311,1913,923,236,67%,6996," $287,992.00 ",No,359,Rookie,FALSE,Average,Normal,Low,Squad Inti
PL0405,nolan_119,Nolan,Bloodthorn,Tiefling,Warrior,38,Suncoast,Shadow Veil,Bow,Active,9/15/2022,16,65,39,4829,1416,120,3783,649,69,85%,422," $547,147.00 ",No,229,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0406,oryn_676,Oryn,Bloodthorn,Human,Paladin,80,Eastmoor,Steel Fang,Spear,Active,4/22/2019,46,74,28,4879,993,148,4736,965,290,83%,9888," $760,750.00 ",No,123,Legend,TRUE,Excellent,Normal,Medium,Reguler
PL0407,hana_415,Hana,Wolfsbane,Dwarf,Ranger,73,Darkwood,None,Axe,Active,11/14/2021,144,107,66,4207,320,317,4764,318,137,94%,6219," $319,637.00 ",No,346,Elite,TRUE,Excellent,Normal,Medium,Tanker
PL0408,nova_836,Nova,Ironfist,Dwarf,Mage,14,Ashenvale,Golden Leaf,Fists,Active,10/21/2018,86,88,126,3059,1001,300,4972,908,129,85%,9040," $110,702.00 ",No,431,Rookie,TRUE,Excellent,Normal,Medium,Elity Spy
PL0409,nyx_664,Nyx,Wildhorn,Tiefling,Ranger,29,Northland,None,Bow,Banned,2/1/2021,22,54,82,2710,137,158,2238,397,65,85%,9432," $981,906.00 ",Yes,10,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0410,oryn_583,Oryn,Stormcall,Human,Monk,68,Silverdale,Crimson Dawn,Staff,,5/20/2022,67,32,33,3698,1065,132,97,85,186,53%,8280," $106,809.00 ",Yes,435,Elite,FALSE,Average,Normal,Medium,Reguler
PL0411,mora_721,Mora,Darkmantle,Tiefling,Paladin,2,Frostheim,Crimson Dawn,Spear,Active,8/22/2024,81,58,78,3857,903,,3543,39,49,99%,315," $29,105.00 ",Yes,467,Rookie,TRUE,Excellent,Normal,Medium,Reguler
PL0412,aiden_475,Aiden,Brightblade,Orc,Bard,50,Frostheim,Crimson Dawn,Axe,Banned,11/10/2020,71,130,99,779,1635,300,4651,481,89,91%,4772," $735,863.00 ",Yes,136,Veteran,FALSE,Excellent,Normal,Medium,Elity Spy
PL0413,MIRA_140,Mira,Darkmantle,Tiefling,Ranger,15,Eastmoor,Arcane Order,Bow,Active,10/4/2023,48,15,113,2182,118,176,1039,465,31,69%,3758," $452,062.00 ",Yes,278,Rookie,TRUE,Average,Normal,Medium,Tactician
PL0414,brynn_601,Brynn,Dawnrise,Halfling,Bard,44,Northland,None,Bow,Inactive,12/24/2018,28,62,,2801,1169,197,3836,45,16,99%,8362," $990,122.00 ",No,6,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0415,hana_234,Hana,Coldwater,Human,Ranger,87,Frostheim,Shadow Veil,Fists,Active,4/27/2022,102,111,89,721,2491,302,3017,451,66,87%,4347," $813,373.00 ",Yes,99,Legend,TRUE,Excellent,Normal,High,Elity Spy
PL0416,EWAN_326,Ewan,Ashgrove,Tiefling,Mage,90,Ashenvale,Iron Shield,Sword,Banned,7/3/2018,146,29,127,4576,2793,302,2610,998,124,72%,1583," $426,999.00 ",Yes,292,Legend,FALSE,Excellent,Normal,High,Elity Spy
PL0417,ewan_876,Ewan,Moonwhisper,Dwarf,Paladin,16,Darkwood,Shadow Veil,Wand,Banned,3/28/2024,84,,74,4940,1174,264,1615,,184,87%,6945," $800,361.00 ",Yes,104,Rookie,FALSE,Excellent,Normal,Medium,Brawler
PL0418,theron_628,Theron,Goldweave,Human,Necromancer,84,Eastmoor,Shadow Veil,Wand,Active,1/5/2020,147,124,18,1635,829,289,2158,157,164,93%,941," $930,317.00 ",No,35,Legend,TRUE,Excellent,Normal,Medium,Reguler
PL0419,mora_890,Mora,Moonwhisper,Dragonborn,Monk,66,Silverdale,Golden Leaf,Wand,Active,3/10/2020,66,60,148,2055,604,274,1961,774,293,72%,8640," $502,559.00 ",Yes,250,Elite,FALSE,Excellent,Normal,High,Elity Spy
PL0420,kael_506,Kael,,Halfling,Ranger,92,Ashenvale,None,Dagger,Active,12/17/2020,11,148,134,3082,602,293,16,938,284,2%,47," $45,907.00 ",Yes,460,Legend,TRUE,Poor,Normal,Medium,Elity Spy
PL0421,mira_924,Mira,Shadowstep,,Necromancer,42,Eastmoor,Golden Leaf,Spear,Active,3/9/2019,127,10,147,1379,1681,284,,874,81,72%,8561," $354,305.00 ",Yes,328,Veteran,TRUE,Excellent,Normal,Medium,Elity Spy
PL0422,elara_148,Elara,Flameborn,Orc,Monk,31,Eastmoor,Arcane Order,Staff,Banned,1/7/2018,34,23,52,2029,357,109,4966,901,167,85%,7122," $84,095.00 ",Yes,445,Veteran,FALSE,Excellent,Normal,Medium,Tactician
PL0423,lyra_742,Lyra,Bloodthorn,Halfling,Warrior,51,Suncoast,Golden Leaf,Bow,Active,9/18/2022,146,140,124,3321,1288,410,3914,902,48,81%,9993," $291,652.00 ",No,355,Elite,TRUE,Excellent,Normal,Medium,Squad Inti
PL0424,yara_325,Yara,Ravencrest,Dragonborn,Necromancer,30,Northland,Arcane Order,Dagger,Inactive,3/27/2024,69,69,101,503,2505,239,4945,707,175,87%,7987," $986,359.00 ",No,8,Veteran,FALSE,Excellent,Normal,Medium,Tactician
PL0425,cael_856,Cael,Darkmantle,Human,Mage,52,Silverdale,None,Wand,Retired,3/11/2019,28,73,143,,2246,244,3585,450,205,89%,4798," $424,915.00 ",No,294,Elite,FALSE,Excellent,Normal,Medium,Elity Spy
PL0426,freya_712,Freya,Ironveil,Gnome,Paladin,33,Darkwood,Shadow Veil,Fists,Retired,7/27/2019,47,49,56,480,2452,152,1513,563,123,73%,2963,,Yes,486,Veteran,FALSE,Excellent,Normal,Medium,Reguler
PL0427,lyra_593,Lyra,Ironveil,Human,Monk,,Ironpeak,Crimson Dawn,Spear,Active,2/13/2020,70,25,121,4103,817,216,818,948,222,46%,139," $161,850.00 ",Yes,418,Rookie,TRUE,Average,Normal,Medium,Elity Spy
PL0428,ROSA_861,Rosa,Shadowstep,Dragonborn,Warrior,100,Frostheim,Iron Shield,Wand,Active,6/10/2023,54,10,132,421,444,196,1719,817,62,68%,1679," $134,947.00 ",Yes,425,Legend,TRUE,Average,Normal,Medium,Elity Spy
PL0429,aria_621,Aria,Ravencrest,Halfling,Paladin,43,Suncoast,None,Fists,Active,6/19/2023,25,72,136,1641,2429,233,2369,787,159,75%,3764," $627,261.00 ",Yes,189,Veteran,FALSE,Excellent,Normal,Medium,Elity Spy
PL0430,faye_224,Faye,Stoneback,Elf,Warrior,78,Silverdale,Golden Leaf,Sword,Active,6/16/2024,120,46,17,4680,2623,183,4916,498,31,91%,4809," $504,525.00 ",No,248,Legend,TRUE,Excellent,Normal,Medium,Ranger
PL0431,nolan_159,Nolan,Bloodthorn,Dwarf,Necromancer,2,Ironpeak,Golden Leaf,Dagger,Retired,10/13/2022,136,15,129,2606,1393,280,1900,378,75,83%,7389," $697,241.00 ",No,151,Rookie,FALSE,Excellent,Normal,Medium,Elity Spy
PL0432,theron_499,Theron,Goldweave,Tiefling,Paladin,31,Suncoast,Steel Fang,Dagger,Active,4/2/2018,140,66,15,706,2565,,4227,821,146,84%,3881," $548,888.00 ",Yes,228,Veteran,TRUE,Excellent,Normal,Medium,Reguler
PL0433,lyra_610,Lyra,Darkthorn,Tiefling,Mage,78,Northland,None,Dagger,Active,12/14/2023,99,26,130,368,966,255,4542,824,250,85%,1044," $971,305.00 ",Yes,14,Legend,TRUE,Excellent,Normal,High,Elity Spy
PL0434,grim_563,Grim,Flameborn,Dragonborn,Monk,89,Darkwood,Golden Leaf,Wand,Active,12/13/2018,82,80,88,,299,250,2505,725,220,78%,5757," $214,633.00 ",No,394,Legend,TRUE,Excellent,Normal,Medium,Elity Spy
